trial_id,t_wall,frame_idx,lighting,distance,n_users_roster,n_users_db,cam_w,cam_h,proc_fps,drained,slot_idx,true_id,track_id,detected,det_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area,best_id,best_sim,second_id,second_sim,margin,accepted_id,stable_id,pending_id,pending_count,is_correct_accepted,is_correct_stable,is_wrong_accepted,is_miss,lat_det_ms,lat_emb_ms,lat_match_ms,lat_total_ms
Bright_Near_20260114_210100_T1,1736899000.04,1,Bright,Near,4,4,1280,720,24.068125258918336,1,0,diana,1,1,0.7799287691313656,82.78182390290834,300.31437565832783,181.06699829403817,435.611276030998,13297.679447707205,diana,0.8900249257959775,bob,0.7954474538790183,0.0945774719169592,diana,diana,diana,3,1,1,0,0,22.040407813378042,12.430061132539354,5.92632824933056,40.396797195247956
Bright_Near_20260114_210100_T1,1736899000.04,1,Bright,Near,4,4,1280,720,24.068125258918336,1,1,chen,2,1,0.7605800737061963,411.2208683036442,259.46310496273304,502.27540649665053,436.45263398472605,16115.69983009527,chen,0.866194045264352,diana,0.6970986402779442,0.16909540498640774,chen,chen,chen,1,1,1,0,0,22.040407813378042,12.430061132539354,5.92632824933056,40.396797195247956
Bright_Near_20260114_210100_T1,1736899000.04,1,Bright,Near,4,4,1280,720,24.068125258918336,1,2,alice,3,1,0.9120559752949181,757.5529904001546,221.2744680412938,847.3857467344487,393.2766408587623,15451.429279680793,alice,0.9614536110380556,bob,0.8567674483118486,0.10468616272620701,alice,alice,alice,2,1,1,0,0,22.040407813378042,12.430061132539354,5.92632824933056,40.396797195247956
Bright_Near_20260114_210100_T1,1736899000.04,1,Bright,Near,4,4,1280,720,24.068125258918336,1,3,bob,4,1,0.8639517239474604,1059.593402920225,215.19636882327666,1167.0794188871346,368.6470065990487,16493.797702099113,bob,0.9136235065787748,chen,0.7992823546732067,0.11434115190556804,bob,bob,bob,2,1,1,0,0,22.040407813378042,12.430061132539354,5.92632824933056,40.396797195247956
Bright_Near_20260114_210100_T1,1736899000.08,2,Bright,Near,4,4,1280,720,27.92395125442705,2,0,diana,1,1,0.7395668038841583,132.56867066612506,323.7095022895881,237.66816831548562,489.155650826756,17388.307099277838,diana,0.8077829298092873,alice,0.7476117041417564,0.06017122566753097,diana,diana,diana,1,1,1,0,0,9.52809917127884,7.415663763720145,4.621873429418242,21.565636364417227
Bright_Near_20260114_210100_T1,1736899000.08,2,Bright,Near,4,4,1280,720,27.92395125442705,2,1,chen,2,1,0.7971725495725521,453.14999326588816,264.09337767740027,565.9298582759081,398.28369655154376,15133.96604827744,chen,0.8635832744916968,diana,0.7665209523080412,0.09706232218365562,chen,chen,chen,2,1,1,0,0,9.52809917127884,7.415663763720145,4.621873429418242,21.565636364417227
Bright_Near_20260114_210100_T1,1736899000.08,2,Bright,Near,4,4,1280,720,27.92395125442705,2,2,alice,3,1,0.878056350165023,747.29863238854,210.04368576830916,849.522459307952,403.7392839073607,19800.30529921838,alice,0.821809429229743,diana,0.7035104017846754,0.1182990274450676,alice,alice,alice,1,1,1,0,0,9.52809917127884,7.415663763720145,4.621873429418242,21.565636364417227
Bright_Near_20260114_210100_T1,1736899000.08,2,Bright,Near,4,4,1280,720,27.92395125442705,2,3,bob,4,1,0.676257597717391,1051.5522484850985,202.76473768661518,1151.4675335686147,371.0823624948505,16817.50346729515,bob,0.8343959008819435,diana,0.6814078557842614,0.15298804509768205,bob,bob,bob,2,1,1,0,0,9.52809917127884,7.415663763720145,4.621873429418242,21.565636364417227
Bright_Near_20260114_210100_T1,1736899000.12,3,Bright,Near,4,4,1280,720,28.064388274832353,3,0,diana,1,1,0.7500094192024439,112.87101290566326,314.84226757418696,227.2986400548743,457.1558177899492,16284.601862369764,diana,0.8541397455582689,alice,0.7150899544837714,0.13904979107449744,diana,diana,diana,1,1,1,0,0,7.894191982346023,5.8929440546431655,1.8250574452492199,15.612193482238409
Bright_Near_20260114_210100_T1,1736899000.12,3,Bright,Near,4,4,1280,720,28.064388274832353,3,1,chen,2,1,0.8690180435678937,414.3897998063944,306.53332218834066,529.3415413974568,507.08738754602746,23054.03909603385,chen,0.7906074577310529,bob,0.6393456433334189,0.15126181439763398,chen,chen,chen,1,1,1,0,0,7.894191982346023,5.8929440546431655,1.8250574452492199,15.612193482238409
Bright_Near_20260114_210100_T1,1736899000.12,3,Bright,Near,4,4,1280,720,28.064388274832353,3,2,alice,3,1,0.6914650780194703,707.1100255798349,226.11089622589787,816.2830216491404,427.28925227356314,21963.243874021115,alice,0.8264809173257814,diana,0.6534638051428077,0.17301711218297378,alice,alice,alice,1,1,1,0,0,7.894191982346023,5.8929440546431655,1.8250574452492199,15.612193482238409
Bright_Near_20260114_210100_T1,1736899000.12,3,Bright,Near,4,4,1280,720,28.064388274832353,3,3,bob,4,1,0.835664508493283,1047.3473100392137,236.81465195192538,1154.9407142434927,381.0615016680458,15520.009606700443,bob,0.8367796137038362,diana,0.6829119955449828,0.15386761815885341,bob,bob,bob,3,1,1,0,0,7.894191982346023,5.8929440546431655,1.8250574452492199,15.612193482238409
Bright_Near_20260114_210100_T1,1736899000.16,4,Bright,Near,4,4,1280,720,23.965003110755855,0,0,diana,1,1,0.9174184039728188,96.71071620410959,211.86060512471207,208.6292264235381,411.2575888078925,22316.213356069253,diana,0.8749904176134949,chen,0.7490247231174076,0.1259656944960873,diana,diana,diana,1,1,1,0,0,14.375402562217024,11.14800561473686,2.6973949416536858,28.22080311860757
Bright_Near_20260114_210100_T1,1736899000.16,4,Bright,Near,4,4,1280,720,23.965003110755855,0,1,chen,2,1,0.7817795790832449,429.9052114956316,216.88721983347412,516.3645935105766,375.116482860626,13680.404298007734,chen,0.9473788619674322,alice,0.816537359450672,0.1308415025167602,chen,chen,chen,3,1,1,0,0,14.375402562217024,11.14800561473686,2.6973949416536858,28.22080311860757
Bright_Near_20260114_210100_T1,1736899000.16,4,Bright,Near,4,4,1280,720,23.965003110755855,0,2,alice,3,1,0.7739348906955266,757.8700738167784,242.6111236547351,867.1315841368373,447.60611227839286,22398.06206506415,alice,0.8781095000475546,chen,0.815241136910475,0.06286836313707966,alice,alice,alice,2,1,1,0,0,14.375402562217024,11.14800561473686,2.6973949416536858,28.22080311860757
Bright_Near_20260114_210100_T1,1736899000.16,4,Bright,Near,4,4,1280,720,23.965003110755855,0,3,bob,4,1,0.7306462440727622,1065.544752494439,218.63209487118286,1162.8622161961296,384.35589535852455,16127.819938433071,bob,0.87048610284883,chen,0.7887175881619459,0.08176851468688406,bob,bob,bob,2,1,1,0,0,14.375402562217024,11.14800561473686,2.6973949416536858,28.22080311860757
Bright_Near_20260114_210100_T1,1736899000.2,5,Bright,Near,4,4,1280,720,25.746661567633378,0,0,diana,1,1,0.6789551276032467,84.99972073692068,191.3164611059397,186.65149367854673,344.79026599455227,15600.884367024662,diana,0.8283865639680396,bob,0.7081697370338287,0.12021682693421087,diana,diana,diana,3,1,1,0,0,9.121589778712814,4.255132989479611,4.961167890079688,18.337890658272112
Bright_Near_20260114_210100_T1,1736899000.2,5,Bright,Near,4,4,1280,720,25.746661567633378,0,1,chen,2,1,0.9037286349172378,419.15428474365024,290.53001791988174,502.1142205918039,484.4827833259901,16090.308975662752,chen,0.8878956862458288,alice,0.7143425749851375,0.17355311126069128,chen,chen,chen,2,1,1,0,0,9.121589778712814,4.255132989479611,4.961167890079688,18.337890658272112
Bright_Near_20260114_210100_T1,1736899000.2,5,Bright,Near,4,4,1280,720,25.746661567633378,0,2,alice,3,1,0.8582935272152689,737.1765894125302,258.19808668954397,824.2292445658203,471.90637578804615,18603.873994291527,alice,0.9243994937259185,bob,0.749753479507413,0.17464601421850545,alice,alice,alice,2,1,1,0,0,9.121589778712814,4.255132989479611,4.961167890079688,18.337890658272112
Bright_Near_20260114_210100_T1,1736899000.2,5,Bright,Near,4,4,1280,720,25.746661567633378,0,3,bob,4,1,0.7408634241398051,1077.0793198978547,301.59485588409694,1166.104756469819,457.77621246811935,13904.113454294225,bob,0.893696691039675,diana,0.8041294537253885,0.08956723731428651,bob,bob,bob,2,1,1,0,0,9.121589778712814,4.255132989479611,4.961167890079688,18.337890658272112
