trial_id,t_wall,frame_idx,lighting,distance,n_users_roster,n_users_db,cam_w,cam_h,proc_fps,drained,slot_idx,true_id,track_id,detected,det_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area,best_id,best_sim,second_id,second_sim,margin,accepted_id,stable_id,pending_id,pending_count,is_correct_accepted,is_correct_stable,is_wrong_accepted,is_miss,lat_det_ms,lat_emb_ms,lat_match_ms,lat_total_ms
Dim_Near_20260114_211400_T14,1736912000.04,1,Dim,Near,4,4,1280,720,27.91142658931796,4,0,diana,1,1,0.677008642978683,123.54061746672448,196.65687824556733,219.08969700857904,342.27975711045224,13914.132035774739,diana,0.877794873904258,chen,0.7955516755362874,0.08224319836797067,diana,diana,diana,1,1,1,0,0,8.349897951487662,5.071762858714244,8.296463034889818,21.718123845091725
Dim_Near_20260114_211400_T14,1736912000.04,1,Dim,Near,4,4,1280,720,27.91142658931796,4,1,chen,2,1,0.7920707138805225,425.4457610263534,241.03637840745864,540.3747878389146,406.20782959969245,18982.994142741878,chen,0.8470741427644117,bob,0.6870129229851832,0.1600612197792285,chen,chen,chen,2,1,1,0,0,8.349897951487662,5.071762858714244,8.296463034889818,21.718123845091725
Dim_Near_20260114_211400_T14,1736912000.04,1,Dim,Near,4,4,1280,720,27.91142658931796,4,2,alice,-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,unknown,-1.0,unknown,-1.0,-1.0,unknown,unknown,unknown,0,0,0,0,1,8.349897951487662,5.071762858714244,8.296463034889818,21.718123845091725
Dim_Near_20260114_211400_T14,1736912000.04,1,Dim,Near,4,4,1280,720,27.91142658931796,4,3,bob,4,1,0.7871989202540342,1086.193221143061,187.57766354260613,1178.4580716609014,399.11919488792887,19517.84776789125,bob,0.8770885369107704,alice,0.7162258550647979,0.16086268184597252,bob,bob,bob,2,1,1,0,0,8.349897951487662,5.071762858714244,8.296463034889818,21.718123845091725
Dim_Near_20260114_211400_T14,1736912000.08,2,Dim,Near,4,4,1280,720,22.69964042226342,1,0,diana,1,1,0.6126684577969779,113.41092702299275,200.80638126455344,198.91845319974928,393.39660100959804,16467.913256236694,diana,0.8820032350126396,chen,0.7924412022240358,0.08956203278860375,diana,diana,diana,3,1,1,0,0,25.7753627131879,13.549820630364119,8.197845814010146,47.52302915756216
Dim_Near_20260114_211400_T14,1736912000.08,2,Dim,Near,4,4,1280,720,22.69964042226342,1,1,chen,2,1,0.7733029194460064,487.3112249890923,185.67470581678913,571.7519416290934,393.9303234007692,17585.25359309729,chen,0.8683343639881124,alice,0.7725127700470725,0.09582159394103984,chen,chen,chen,2,1,1,0,0,25.7753627131879,13.549820630364119,8.197845814010146,47.52302915756216
Dim_Near_20260114_211400_T14,1736912000.08,2,Dim,Near,4,4,1280,720,22.69964042226342,1,2,alice,3,1,0.7902799244708109,736.1718112628395,322.27858924389693,840.4796045040695,455.0859789977304,13852.84575135031,alice,0.8478378840145773,bob,0.7244031318020641,0.12343475221251321,alice,alice,alice,1,1,1,0,0,25.7753627131879,13.549820630364119,8.197845814010146,47.52302915756216
Dim_Near_20260114_211400_T14,1736912000.08,2,Dim,Near,4,4,1280,720,22.69964042226342,1,3,bob,-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,unknown,-1.0,unknown,-1.0,-1.0,unknown,unknown,unknown,0,0,0,0,1,25.7753627131879,13.549820630364119,8.197845814010146,47.52302915756216
Dim_Near_20260114_211400_T14,1736912000.12,3,Dim,Near,4,4,1280,720,24.84788652661538,0,0,diana,1,1,0.8463283450664064,107.93226427065669,209.3827532127936,198.5723763710252,400.67830891667353,17339.050613301966,chen,0.7602550220842547,diana,0.7166658501824736,0.04358917190178102,chen,chen,chen,1,0,0,1,0,11.01102705321313,7.891437197173365,5.680011954425999,24.582476204812494
Dim_Near_20260114_211400_T14,1736912000.12,3,Dim,Near,4,4,1280,720,24.84788652661538,0,1,chen,2,1,0.694042032914336,456.9358500770465,317.4528495746571,554.5783335951689,469.217546257237,14818.681894461664,chen,0.8745443587969716,alice,0.7762045913363473,0.09833976746062423,chen,chen,chen,1,1,1,0,0,11.01102705321313,7.891437197173365,5.680011954425999,24.582476204812494
Dim_Near_20260114_211400_T14,1736912000.12,3,Dim,Near,4,4,1280,720,24.84788652661538,0,2,alice,3,1,0.8669482685729751,766.5746404802707,234.06177780087228,867.0312376288581,425.2018294630843,19201.279168791025,alice,0.8307016666792627,chen,0.7396919050720898,0.09100976160717289,alice,alice,alice,2,1,1,0,0,11.01102705321313,7.891437197173365,5.680011954425999,24.582476204812494
