trial_id,t_wall,frame_idx,lighting,distance,n_users_roster,n_users_db,cam_w,cam_h,proc_fps,drained,slot_idx,true_id,track_id,detected,det_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area,best_id,best_sim,second_id,second_sim,margin,accepted_id,stable_id,pending_id,pending_count,is_correct_accepted,is_correct_stable,is_wrong_accepted,is_miss,lat_det_ms,lat_emb_ms,lat_match_ms,lat_total_ms
Dim_Far_20260114_211700_T17,1736915000.04,1,Dim,Far,4,4,1280,720,24.273765726137704,3,0,diana,1,1,0.7940408134694379,96.44216238631013,272.9870139221199,218.94391084913826,434.97176617470825,19843.415375260112,diana,0.7962245611713974,chen,0.6936137080851495,0.10261085308624784,diana,diana,diana,2,1,1,0,0,21.001012024371764,14.274601725142562,10.404207788386943,45.67982153790127
Dim_Far_20260114_211700_T17,1736915000.04,1,Dim,Far,4,4,1280,720,24.273765726137704,3,1,chen,2,1,0.7416032025416088,387.60822285560374,213.4288190766832,501.21202959874887,374.0233104325266,18244.145560002926,chen,0.8070631967181008,alice,0.6799523608563944,0.12711083586170635,chen,chen,chen,2,1,1,0,0,21.001012024371764,14.274601725142562,10.404207788386943,45.67982153790127
Dim_Far_20260114_211700_T17,1736915000.04,1,Dim,Far,4,4,1280,720,24.273765726137704,3,2,alice,-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,unknown,-1.0,unknown,-1.0,-1.0,unknown,unknown,unknown,0,0,0,0,1,21.001012024371764,14.274601725142562,10.404207788386943,45.67982153790127
Dim_Far_20260114_211700_T17,1736915000.04,1,Dim,Far,4,4,1280,720,24.273765726137704,3,3,bob,4,1,0.7334052961619122,1052.8865401616476,257.0793506219681,1178.863348584759,412.199426529651,19541.532085200666,bob,0.9240498079248796,diana,0.8349046682620878,0.0891451396627918,bob,bob,bob,1,1,1,0,0,21.001012024371764,14.274601725142562,10.404207788386943,45.67982153790127
Dim_Far_20260114_211700_T17,1736915000.08,2,Dim,Far,4,4,1280,720,26.83385370941902,3,0,diana,1,1,0.7072220145943751,116.88613407496436,186.10011833345172,226.67894013314267,358.2419210825062,18899.931563732127,diana,0.817399569400628,bob,0.6428051505746657,0.17459441882596227,diana,diana,diana,3,1,1,0,0,17.466192516093653,12.430051323862594,3.390073437435328,33.286317277391575
Dim_Far_20260114_211700_T17,1736915000.08,2,Dim,Far,4,4,1280,720,26.83385370941902,3,1,chen,2,1,0.6384590433899546,450.7526105347907,229.07016661163541,545.9084652835423,395.1488662098568,15803.360615829915,diana,0.6749678093725328,chen,0.6429211872582776,0.03204662211425513,unknown,unknown,unknown,0,0,0,0,0,17.466192516093653,12.430051323862594,3.390073437435328,33.286317277391575
Dim_Far_20260114_211700_T17,1736915000.08,2,Dim,Far,4,4,1280,720,26.83385370941902,3,2,alice,3,1,0.8971014343572946,739.4184441257297,229.6571371607336,820.3978243002226,444.64081701624144,17409.245142330645,alice,0.81356352450464,bob,0.6582520739936122,0.1553114505110278,alice,alice,alice,2,1,1,0,0,17.466192516093653,12.430051323862594,3.390073437435328,33.286317277391575
Dim_Far_20260114_211700_T17,1736915000.08,2,Dim,Far,4,4,1280,720,26.83385370941902,3,3,bob,4,1,0.9173769995249392,1074.9539127192963,230.74889532674956,1188.3060760770097,433.664736124956,23000.94953402606,bob,0.8740759494931095,chen,0.8093778710440974,0.0646980784490121,bob,bob,bob,2,1,1,0,0,17.466192516093653,12.430051323862594,3.390073437435328,33.286317277391575
Dim_Far_20260114_211700_T17,1736915000.12,3,Dim,Far,4,4,1280,720,28.701914563439907,2,0,diana,1,1,0.9566318161942933,103.05423599426871,183.5396332100169,226.4255900275494,382.29466622638233,24520.67754415841,diana,0.921286153362511,bob,0.7604305235205974,0.1608556298419136,diana,diana,diana,3,1,1,0,0,26.601898012582957,20.026285479155277,5.2202300777164155,51.84841356945465
Dim_Far_20260114_211700_T17,1736915000.12,3,Dim,Far,4,4,1280,720,28.701914563439907,2,1,chen,2,1,0.8735771984178541,403.83707130937995,253.41894589992845,506.7775923751977,384.223155506626,13465.053494515885,chen,0.8575712969924792,alice,0.7130428418601766,0.1445284551323026,chen,chen,chen,2,1,1,0,0,26.601898012582957,20.026285479155277,5.2202300777164155,51.84841356945465
