trial_id,t_wall,frame_idx,lighting,distance,n_users_roster,n_users_db,cam_w,cam_h,proc_fps,drained,slot_idx,true_id,track_id,detected,det_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area,best_id,best_sim,second_id,second_sim,margin,accepted_id,stable_id,pending_id,pending_count,is_correct_accepted,is_correct_stable,is_wrong_accepted,is_miss,lat_det_ms,lat_emb_ms,lat_match_ms,lat_total_ms
Daylight_Mid_20260114_210900_T9,1736907000.04,1,Daylight,Mid,4,4,1280,720,24.670106347275762,2,0,diana,1,1,0.6706921092196064,97.45081550786628,189.72403190166918,216.93112232136022,394.4880312133555,24465.265462118343,diana,0.90125363313066,bob,0.7701877927697554,0.13106584036090463,diana,diana,diana,3,1,1,0,0,8.38157174560759,3.240504152643068,4.246122481313289,15.868198379563948
Daylight_Mid_20260114_210900_T9,1736907000.04,1,Daylight,Mid,4,4,1280,720,24.670106347275762,2,1,chen,2,1,0.7797069531668185,453.56274832680464,197.24986844678608,537.6820659556361,346.04386507241054,12516.449463414176,chen,0.8727387803863089,alice,0.7725257523643354,0.10021302802197352,chen,chen,chen,1,1,1,0,0,8.38157174560759,3.240504152643068,4.246122481313289,15.868198379563948
Daylight_Mid_20260114_210900_T9,1736907000.04,1,Daylight,Mid,4,4,1280,720,24.670106347275762,2,2,alice,3,1,0.81375945034624,708.2479463771145,206.07587814444693,829.6469455185266,377.8719092572046,20855.866233555676,alice,0.9277341298820371,chen,0.843886838975958,0.08384729090607912,alice,alice,alice,2,1,1,0,0,8.38157174560759,3.240504152643068,4.246122481313289,15.868198379563948
Daylight_Mid_20260114_210900_T9,1736907000.04,1,Daylight,Mid,4,4,1280,720,24.670106347275762,2,3,bob,4,1,0.8690056354442179,1043.1219991651806,186.06335819275577,1148.5898958123535,326.9555398151375,14859.60204974407,diana,0.6496611215615762,alice,0.6327038428104739,0.01695727875110231,unknown,unknown,unknown,0,0,0,0,0,8.38157174560759,3.240504152643068,4.246122481313289,15.868198379563948
Daylight_Mid_20260114_210900_T9,1736907000.08,2,Daylight,Mid,4,4,1280,720,23.425577717179817,1,0,diana,1,1,0.7829798626264172,118.64251174753863,205.6180062720557,211.45202039129484,388.8527431287415,17005.925894136974,diana,0.8869649156548481,bob,0.7233416381808004,0.1636232774740477,diana,diana,diana,3,1,1,0,0,21.909695947391985,10.048909050907385,11.35496581294752,43.31357081124689
Daylight_Mid_20260114_210900_T9,1736907000.08,2,Daylight,Mid,4,4,1280,720,23.425577717179817,1,1,chen,2,1,0.7450438992226506,430.77848062921726,199.00811934034644,533.263500580039,404.39192208486406,21048.76312184753,chen,0.8670929297564937,diana,0.7961555061914194,0.07093742356507426,chen,chen,chen,1,1,1,0,0,21.909695947391985,10.048909050907385,11.35496581294752,43.31357081124689
Daylight_Mid_20260114_210900_T9,1736907000.08,2,Daylight,Mid,4,4,1280,720,23.425577717179817,1,2,alice,3,1,0.821952769646499,722.2400111459831,198.34706719597705,821.5790899650731,398.2342368460205,19856.60730079048,alice,0.8707062594403632,bob,0.7856490867706549,0.08505717266970825,alice,alice,alice,3,1,1,0,0,21.909695947391985,10.048909050907385,11.35496581294752,43.31357081124689
Daylight_Mid_20260114_210900_T9,1736907000.08,2,Daylight,Mid,4,4,1280,720,23.425577717179817,1,3,bob,4,1,0.5815431021973152,1070.4919168640831,267.15908604171,1183.9868041486998,480.36998879876126,24198.347376262893,chen,0.9450668054703777,bob,0.8690406397126735,0.07602616575770416,chen,chen,chen,1,0,0,1,0,21.909695947391985,10.048909050907385,11.35496581294752,43.31357081124689
Daylight_Mid_20260114_210900_T9,1736907000.12,3,Daylight,Mid,4,4,1280,720,24.69571361370519,0,0,diana,1,1,0.6500314185097971,98.79689091715302,261.2581920862085,197.00085977131755,413.2232602554044,14923.572821408703,bob,0.6934810480065334,diana,0.6484708079564085,0.04501024005012488,unknown,unknown,unknown,0,0,0,0,0,14.458864726248967,8.662228479971796,14.64139322333863,37.762486429559395
Daylight_Mid_20260114_210900_T9,1736907000.12,3,Daylight,Mid,4,4,1280,720,24.69571361370519,0,1,chen,2,1,0.7000941046309347,453.496262757114,226.6376826920964,543.972965861985,407.0700319884427,16324.924097799909,diana,0.7340023648764032,alice,0.7163827166977272,0.017619648178676006,unknown,unknown,unknown,0,0,0,0,0,14.458864726248967,8.662228479971796,14.64139322333863,37.762486429559395
