trial_id,t_wall,frame_idx,lighting,distance,n_users_roster,n_users_db,cam_w,cam_h,proc_fps,drained,slot_idx,true_id,track_id,detected,det_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area,best_id,best_sim,second_id,second_sim,margin,accepted_id,stable_id,pending_id,pending_count,is_correct_accepted,is_correct_stable,is_wrong_accepted,is_miss,lat_det_ms,lat_emb_ms,lat_match_ms,lat_total_ms
Dim_Mid_20260114_211600_T16,1736914000.04,1,Dim,Mid,4,4,1280,720,24.851689312058173,1,0,diana,-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,unknown,-1.0,unknown,-1.0,-1.0,unknown,unknown,unknown,0,0,0,0,1,11.51437035369091,10.364884834194905,9.179836164001701,31.059091351887517
Dim_Mid_20260114_211600_T16,1736914000.04,1,Dim,Mid,4,4,1280,720,24.851689312058173,1,1,chen,2,1,0.7983683459778129,441.935401995119,277.9774597819714,555.004249128292,456.12131116859354,20142.519900148676,chen,0.8799033851440355,bob,0.7502257601709046,0.12967762497313096,chen,chen,chen,2,1,1,0,0,11.51437035369091,10.364884834194905,9.179836164001701,31.059091351887517
Dim_Mid_20260114_211600_T16,1736914000.04,1,Dim,Mid,4,4,1280,720,24.851689312058173,1,2,alice,-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,unknown,-1.0,unknown,-1.0,-1.0,unknown,unknown,unknown,0,0,0,0,1,11.51437035369091,10.364884834194905,9.179836164001701,31.059091351887517
Dim_Mid_20260114_211600_T16,1736914000.04,1,Dim,Mid,4,4,1280,720,24.851689312058173,1,3,bob,4,1,0.7910121872495874,1076.0070260190041,251.9032861192539,1203.4427203234418,439.4520843589067,23900.41131963305,bob,0.8007552693567861,chen,0.7028478320148267,0.09790743734195939,bob,bob,bob,2,1,1,0,0,11.51437035369091,10.364884834194905,9.179836164001701,31.059091351887517
Dim_Mid_20260114_211600_T16,1736914000.08,2,Dim,Mid,4,4,1280,720,28.793798394464243,1,0,diana,1,1,0.760345809385423,95.50488112552006,252.0927148365534,213.0662761026992,396.2086842751789,16942.474405693327,diana,0.8018415715492069,bob,0.6300404139426057,0.1718011576066012,diana,diana,diana,2,1,1,0,0,30.974078433049822,14.50188642691636,17.156526497153763,62.632491357119946
Dim_Mid_20260114_211600_T16,1736914000.08,2,Dim,Mid,4,4,1280,720,28.793798394464243,1,1,chen,-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,unknown,-1.0,unknown,-1.0,-1.0,unknown,unknown,unknown,0,0,0,0,1,30.974078433049822,14.50188642691636,17.156526497153763,62.632491357119946
Dim_Mid_20260114_211600_T16,1736914000.08,2,Dim,Mid,4,4,1280,720,28.793798394464243,1,2,alice,-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,unknown,-1.0,unknown,-1.0,-1.0,unknown,unknown,unknown,0,0,0,0,1,30.974078433049822,14.50188642691636,17.156526497153763,62.632491357119946
Dim_Mid_20260114_211600_T16,1736914000.08,2,Dim,Mid,4,4,1280,720,28.793798394464243,1,3,bob,4,1,0.7286562509956288,1103.9262329093258,179.27954400530382,1188.072847927975,318.60071816113975,11723.405205637318,chen,0.8419592478275482,bob,0.765281277352994,0.07667797047455416,chen,chen,chen,1,0,0,1,0,30.974078433049822,14.50188642691636,17.156526497153763,62.632491357119946
Dim_Mid_20260114_211600_T16,1736914000.12,3,Dim,Mid,4,4,1280,720,26.45231358297547,1,0,diana,1,1,0.9091289192994735,123.44249557064863,264.7544225765956,212.10987932310036,400.88326358417766,12070.188185395768,alice,0.8176581868104945,diana,0.7928446060194289,0.02481358079106566,alice,alice,alice,2,0,0,1,0,13.073359632936123,7.326433653293188,15.522001443160269,35.92179472938958
Dim_Mid_20260114_211600_T16,1736914000.12,3,Dim,Mid,4,4,1280,720,26.45231358297547,1,1,chen,2,1,0.8662745370357783,421.4571528520849,238.0517206624799,517.577996604455,406.2297058525208,16165.40983704034,chen,0.8191568782074954,bob,0.6564475437855681,0.16270933442192725,chen,chen,chen,2,1,1,0,0,13.073359632936123,7.326433653293188,15.522001443160269,35.92179472938958
