trial_id,t_wall,frame_idx,lighting,distance,n_users_roster,n_users_db,cam_w,cam_h,proc_fps,drained,slot_idx,true_id,track_id,detected,det_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area,best_id,best_sim,second_id,second_sim,margin,accepted_id,stable_id,pending_id,pending_count,is_correct_accepted,is_correct_stable,is_wrong_accepted,is_miss,lat_det_ms,lat_emb_ms,lat_match_ms,lat_total_ms
Daylight_Near_20260114_210800_T8,1736906000.04,1,Daylight,Near,4,4,1280,720,26.15891391091114,1,0,diana,1,1,0.6517750124364675,97.51998153614724,267.6937215306966,223.53738578843516,471.3916463452674,25669.483736709917,diana,0.7756483679029902,bob,0.6855530499869096,0.09009531791608061,diana,diana,diana,2,1,1,0,0,11.42494202884332,5.642007860604926,6.777252745591457,23.844202635039704
Daylight_Near_20260114_210800_T8,1736906000.04,1,Daylight,Near,4,4,1280,720,26.15891391091114,1,1,chen,2,1,0.6444682721915694,422.81415353309325,234.5400570043721,547.9080696030372,384.3326063508474,18738.136595850927,chen,0.8165818435986805,bob,0.7311832808600643,0.08539856273861612,chen,chen,chen,2,1,1,0,0,11.42494202884332,5.642007860604926,6.777252745591457,23.844202635039704
Daylight_Near_20260114_210800_T8,1736906000.04,1,Daylight,Near,4,4,1280,720,26.15891391091114,1,2,alice,3,1,0.8222836723678588,741.2552259241149,265.40046798752815,854.3867677046596,425.46925632988905,18108.82881611497,alice,0.7746952877018358,diana,0.6096724230000377,0.16502286470179817,alice,alice,alice,1,1,1,0,0,11.42494202884332,5.642007860604926,6.777252745591457,23.844202635039704
Daylight_Near_20260114_210800_T8,1736906000.04,1,Daylight,Near,4,4,1280,720,26.15891391091114,1,3,bob,4,1,0.7669808940570683,1079.2285222430905,304.75650336724414,1188.4712489526346,446.0821688929675,15438.80105607103,chen,0.6996435540675299,alice,0.6671155061037023,0.03252804796382758,unknown,unknown,unknown,0,0,0,0,0,11.42494202884332,5.642007860604926,6.777252745591457,23.844202635039704
Daylight_Near_20260114_210800_T8,1736906000.08,2,Daylight,Near,4,4,1280,720,21.917992091656128,2,0,diana,1,1,0.7453462274139226,85.73020300152595,303.57509048400146,207.75914578927157,442.4025718917356,16940.970786071208,diana,0.8508793947455993,bob,0.6778253688335941,0.17305402591200514,diana,diana,diana,1,1,1,0,0,12.965734593026827,7.192003035118863,6.87154381764791,27.0292814457936
Daylight_Near_20260114_210800_T8,1736906000.08,2,Daylight,Near,4,4,1280,720,21.917992091656128,2,1,chen,-1,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,unknown,-1.0,unknown,-1.0,-1.0,unknown,unknown,unknown,0,0,0,0,1,12.965734593026827,7.192003035118863,6.87154381764791,27.0292814457936
Daylight_Near_20260114_210800_T8,1736906000.08,2,Daylight,Near,4,4,1280,720,21.917992091656128,2,2,alice,3,1,0.8360500422354827,749.9934410901584,247.7474896249504,842.9578894439945,430.52517862482694,16991.827029262546,alice,0.9394798752975879,diana,0.8619447255647021,0.07753514973288578,alice,alice,alice,2,1,1,0,0,12.965734593026827,7.192003035118863,6.87154381764791,27.0292814457936
Daylight_Near_20260114_210800_T8,1736906000.08,2,Daylight,Near,4,4,1280,720,21.917992091656128,2,3,bob,4,1,0.7693480824776285,1073.5505880807682,262.62491112162786,1155.5220874007155,396.2114543552734,10950.289237830882,bob,0.9085454952545329,diana,0.8221381013718914,0.08640739388264151,bob,bob,bob,1,1,1,0,0,12.965734593026827,7.192003035118863,6.87154381764791,27.0292814457936
Daylight_Near_20260114_210800_T8,1736906000.12,3,Daylight,Near,4,4,1280,720,24.92907740513568,3,0,diana,1,1,0.8076124899437194,112.75046361318269,336.4044019604229,193.12306496087834,505.69221080050045,13606.10157292846,diana,0.9083386079143033,chen,0.8437522462919942,0.06458636162230913,diana,diana,diana,2,1,1,0,0,12.57795555367628,8.924741724188534,8.783631794536378,30.28632907240119
Daylight_Near_20260114_210800_T8,1736906000.12,3,Daylight,Near,4,4,1280,720,24.92907740513568,3,1,chen,2,1,0.7561298632583358,438.09059545576724,275.6654942031315,529.1851193617374,406.17402279615146,11888.612277849847,chen,0.8696756882679885,alice,0.8079514044068644,0.06172428386112405,chen,chen,chen,3,1,1,0,0,12.57795555367628,8.924741724188534,8.783631794536378,30.28632907240119
