trial_id,t_wall,frame_idx,lighting,distance,n_users_roster,n_users_db,cam_w,cam_h,proc_fps,drained,slot_idx,true_id,track_id,detected,det_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area,best_id,best_sim,second_id,second_sim,margin,accepted_id,stable_id,pending_id,pending_count,is_correct_accepted,is_correct_stable,is_wrong_accepted,is_miss,lat_det_ms,lat_emb_ms,lat_match_ms,lat_total_ms
Bright_Near_20260114_151710,1768421830.507090,1,Bright,Near,4,5,1920,1080,14.612416,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,57.001829,0.000000,0.000000,57.001829
Bright_Near_20260114_151710,1768421830.507090,1,Bright,Near,4,5,1920,1080,14.612416,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,57.001829,0.000000,0.000000,57.001829
Bright_Near_20260114_151710,1768421830.507090,1,Bright,Near,4,5,1920,1080,14.612416,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,57.001829,0.000000,0.000000,57.001829
Bright_Near_20260114_151710,1768421830.507090,1,Bright,Near,4,5,1920,1080,14.612416,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,57.001829,0.000000,0.000000,57.001829
Bright_Near_20260114_151710,1768421830.639667,2,Bright,Near,4,5,1920,1080,7.542776,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,70.013046,0.000000,0.000000,70.013046
Bright_Near_20260114_151710,1768421830.639667,2,Bright,Near,4,5,1920,1080,7.542776,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,70.013046,0.000000,0.000000,70.013046
Bright_Near_20260114_151710,1768421830.639667,2,Bright,Near,4,5,1920,1080,7.542776,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,70.013046,0.000000,0.000000,70.013046
Bright_Near_20260114_151710,1768421830.639667,2,Bright,Near,4,5,1920,1080,7.542776,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,70.013046,0.000000,0.000000,70.013046
Bright_Near_20260114_151710,1768421830.763899,3,Bright,Near,4,5,1920,1080,8.049468,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,63.012838,0.000000,0.000000,63.012838
Bright_Near_20260114_151710,1768421830.763899,3,Bright,Near,4,5,1920,1080,8.049468,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,63.012838,0.000000,0.000000,63.012838
Bright_Near_20260114_151710,1768421830.763899,3,Bright,Near,4,5,1920,1080,8.049468,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,63.012838,0.000000,0.000000,63.012838
Bright_Near_20260114_151710,1768421830.763899,3,Bright,Near,4,5,1920,1080,8.049468,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,63.012838,0.000000,0.000000,63.012838
Bright_Near_20260114_151710,1768421830.908561,4,Bright,Near,4,5,1920,1080,6.912659,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,68.617821,0.000000,0.000000,68.617821
Bright_Near_20260114_151710,1768421830.908561,4,Bright,Near,4,5,1920,1080,6.912659,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,68.617821,0.000000,0.000000,68.617821
Bright_Near_20260114_151710,1768421830.908561,4,Bright,Near,4,5,1920,1080,6.912659,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,68.617821,0.000000,0.000000,68.617821
Bright_Near_20260114_151710,1768421830.908561,4,Bright,Near,4,5,1920,1080,6.912659,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,68.617821,0.000000,0.000000,68.617821
Bright_Near_20260114_151710,1768421831.001695,5,Bright,Near,4,5,1920,1080,10.737226,2,0,Fatima,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,51.084995,0.000000,0.000000,51.084995
Bright_Near_20260114_151710,1768421831.001695,5,Bright,Near,4,5,1920,1080,10.737226,2,1,Zubair,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,51.084995,0.000000,0.000000,51.084995
Bright_Near_20260114_151710,1768421831.001695,5,Bright,Near,4,5,1920,1080,10.737226,2,2,Ameer,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,51.084995,0.000000,0.000000,51.084995
Bright_Near_20260114_151710,1768421831.001695,5,Bright,Near,4,5,1920,1080,10.737226,2,3,Sana,-1,0,-1.000000,-1,-1,-1,-1,0.000000,unknown,-1.000000,unknown,-1.000000,-1.000000,unknown,unknown,unknown,0,0,0,0,1,51.084995,0.000000,0.000000,51.084995
